y,U_0,U_1,U_2
0.156580105392813,1.04650637400408,-0.08567196849194494,-9.602826670932494e-15
0.1511734156675514,1.037434766996843,-0.08615190338070688,-2.649476552214806e-15
0.147464976234308,1.031108693075972,-0.08646369744505555,-4.090077961346262e-15
0.1417416754663494,1.020753882594546,-0.08689191447503758,-9.115231086458362e-15
0.1376629528990413,1.012276648588792,-0.08711675959542974,-7.529090070394753e-16
0.1339366921812157,1.004551302597669,-0.08732021326946227,-7.300445356944421e-15
0.1283454149412157,0.9915979474101916,-0.08756249102484503,-4.902279513424069e-15
0.1246030462838616,0.982329865201813,-0.08769371167032725,-2.966242752014186e-15
0.1194671587018616,0.9686129026820026,-0.08784897178232094,-7.273022037459551e-15
0.1157037676861853,0.9568146176729544,-0.08792147645696242,-2.093915494411988e-16
0.1117732296567392,0.9444900936130828,-0.08800191336732539,-6.213166283848343e-15
0.1071967525775539,0.925282450941284,-0.08802656783271789,-1.230040423509726e-15
0.1033761649475732,0.9085895706042351,-0.08804557359995355,-2.508585408779085e-15
0.09904280767937321,0.8831305464713521,-0.08794740776969967,-1.17491757330649e-15
0.09518581313367591,0.8580478269003875,-0.08782836795007368,-3.981405003386617e-16
0.09120539217217591,0.8253122636913889,-0.08740519521346546,-3.491090823450628e-16
0.08730660885082137,0.7894670626269892,-0.08683499694747422,1.290979011332276e-15
0.08365037870527137,0.7509183987257739,-0.08589222054132942,4.791738506151017e-16
0.07970427524574608,0.7065528950482505,-0.08465656616052131,3.055883606784603e-15
0.07634583164139608,0.6666943301646869,-0.08317788123259429,5.67235171474129e-16
0.07266788796809999,0.6222233886769158,-0.08144676995887236,5.727336828666361e-15
0.06926180106889412,0.5816911622141252,-0.07932891713656598,6.540572913229832e-16
0.06642814469404412,0.5481666503132223,-0.07749199053438766,4.62667563459857e-15
0.06237013102512121,0.5026973006704774,-0.07448512056058269,3.553026137586288e-15
0.05976726520557121,0.4750229606089181,-0.07238809527034959,2.220950342827176e-15
0.05631906033714999,0.4395574268021312,-0.06945557842721133,9.376445385213711e-15
0.05325340828366641,0.4121120137136872,-0.06652098662120493,1.910815265526996e-15
0.0510572630179664,0.3932557849174932,-0.06432887129519628,3.982836183929752e-15
0.04751861932554998,0.3652969421429653,-0.06060719099312605,9.614061783121853e-15
0.04484573399870496,0.3476088196858377,-0.05760590879149795,2.028673692228509e-15
0.04299276779911375,0.335875806038637,-0.05547142842497486,3.415992390897486e-15
0.04009336295733579,0.3184278705772993,-0.05206444089243751,1.239120195885058e-14
0.03701870880857695,0.3018632460985122,-0.04836897179097607,4.402661733108911e-15
0.03545556129410687,0.2936080953108544,-0.04648126691869728,5.639585799348314e-16
0.0338308257056911,0.285010162312409,-0.04446552074609218,5.626889357004474e-15
0.03107894799783257,0.270833385278327,-0.04103524916499641,1.345684189106119e-14
0.02855065426569303,0.2586218665969127,-0.03788896971971336,5.421230534057879e-15
0.02714154702609546,0.2519336033716734,-0.03612296398522417,6.905326179479239e-16
0.0260310209513548,0.2466346552282949,-0.03469337919109359,2.937918706325365e-15
0.02409878156353014,0.2375031816822308,-0.03218802518266747,9.419891715806452e-15
0.02214103341520467,0.2284923012922736,-0.02963267281926499,1.393765635959587e-14
0.02034195275410892,0.2205017340311761,-0.02729396595101413,7.960726564545041e-15
0.01877210105587488,0.2136061593637868,-0.02523605391949489,2.523498478938963e-15
0.01798051857522491,0.2101408750146954,-0.02419293925379987,2.747609626690192e-16
0.01717054137796103,0.2065615420175811,-0.02310357105970585,2.999574321318362e-15
0.01577597925298581,0.200432754496265,-0.02122404508358735,7.80334740878828e-15
0.0144943735867022,0.1948337950555851,-0.0194887622327124,1.234457518837591e-14
0.01331661877992185,0.1897105475789301,-0.01789061200286802,1.5305750174946e-14
0.01223433631391708,0.1850326100356455,-0.01642926994117367,1.161826261128499e-14
0.01123981770957528,0.1807094489053025,-0.01508084921587039,8.153859128136048e-15
0.01032597180854612,0.176704219502526,-0.01383731959459502,4.909094629974685e-15
0.009486276070847668,0.1729845382168936,-0.0126911208038792,1.877855053289048e-15
0.009028251180195918,0.1709394671809274,-0.01206493231502423,2.057074807199139e-16
0.008658927009436433,0.1692601694224857,-0.01155548095706009,1.068778363178766e-15
0.008006196693090415,0.166266597663162,-0.01065423060492099,3.314685717392947e-15
0.007355053969985719,0.1632325660470894,-0.009754523653797921,5.577656406189926e-15
0.006756754844021058,0.1603914970774505,-0.008927506961232843,7.67528314783793e-15
0.006207020873972286,0.1577246915109044,-0.008167545689474531,9.616020272268349e-15
0.005701917793328873,0.1552154619232687,-0.007469407931854909,1.140837255670876e-14
