y,U_0,U_1,U_2
0.1509436295009873,1.030976903931305,-0.04208911965606085,-2.30202898193046e-15
0.1447260143824873,1.022712741477381,-0.04207072835074481,-5.657176038032865e-15
0.1357375702616017,1.008387512112642,-0.04192502402568728,-6.81596868115179e-15
0.1300263578756017,0.9974982780219422,-0.04177273552274621,-1.736558475725506e-15
0.1235758521605,0.9837249473999413,-0.04159751310790083,-1.115285168269569e-14
0.1154864738248203,0.9603090076923849,-0.04135692616187772,-3.755884735538621e-15
0.1106676917938203,0.9435530296592365,-0.04124352472348519,-2.490022093556507e-15
0.10426592413755,0.9177194050456146,-0.04113673247666166,-8.740268953003518e-15
0.09661821374446752,0.8763214832297997,-0.04109739040715341,-2.623588591930258e-15
0.09255241115211753,0.8514512241156533,-0.04104359369699834,-6.580979168827544e-16
0.08797335167549997,0.8199754904052567,-0.04089740734917135,-3.155448998585294e-15
0.08080821035194999,0.7656047696602254,-0.04016687881621959,-3.063952614314827e-15
0.07540881692593913,0.722836148523299,-0.03896729423684105,-5.57438667332564e-16
0.07225773354148914,0.6976692650841823,-0.03809476507466469,-3.225089114437257e-16
0.06818112056834999,0.6649633240995336,-0.03673948240671591,-9.396268226856032e-16
0.06262798278595,0.621942035266571,-0.03453873585767478,-1.087585993934562e-15
0.0575271268366,0.5861957223822755,-0.03222438025088645,-2.737023847620313e-16
0.05390054580557815,0.5623765996496478,-0.03047215989615583,-1.542915725376275e-17
0.05165729234052815,0.5481600350530239,-0.02934269489829205,1.397252807056269e-18
0.04853791282520001,0.5291317016959156,-0.02771835429902721,1.638777515338474e-16
0.04458463716545,0.5066776335089102,-0.02559769889912196,6.001838847534009e-16
0.04095333932660001,0.4878368183326376,-0.02360935331056522,1.052457485923634e-15
0.03761779508790002,0.4720321078318477,-0.02177364703581549,9.116702364482493e-16
0.03455391607865001,0.4584039161465298,-0.02006423311989764,5.949532520578074e-16
0.03212562387957255,0.4481514450259176,-0.01869496897770035,2.030001335908187e-16
0.03077819003972255,0.4426140605982097,-0.01792908012706407,7.757300502873497e-17
0.02915444992770001,0.4361083887728153,-0.01699292835698126,4.568328299367244e-16
0.02677986934660001,0.4269041562016484,-0.01561758047533173,1.110929761892252e-15
0.02459868551655001,0.418777343658168,-0.01434613719216909,1.827439404239404e-15
0.02259514653600001,0.4115468170264632,-0.01317162519244427,2.5872614768244e-15
0.02075478340490001,0.4050666339980836,-0.01208732647243274,3.372649442969901e-15
0.01906430553380001,0.3992243172334061,-0.01109204729469793,3.567343475816702e-15
0.01751150476280001,0.3939122108831596,-0.01017766747169849,3.197867248773066e-15
0.01608516719755002,0.3890469187714942,-0.009333628476920512,2.806328737090858e-15
0.01477499222575001,0.3845667990542999,-0.008554921352015124,2.402801299833415e-15
0.01357151812900001,0.3804200837473382,-0.007836852139741082,1.995263842163547e-15
0.01246605375290001,0.3765629831932673,-0.007175025046054271,1.589905082886587e-15
0.01145061574190001,0.3729582040187689,-0.006565326994866645,1.191665558716502e-15
0.01051787088570001,0.3695737567453552,-0.006003911928159507,8.043537528200459e-16
0.00966108316099501,0.3663820030338172,-0.005487187042670456,4.307426229784077e-16
0.008984219342196486,0.3637892627835561,-0.005078363902764876,1.24076387537783e-16
0.008607412109806485,0.362316328622011,-0.004850481195317041,4.539209437648911e-17
0.008151133034650006,0.3604799543381103,-0.004573743097335413,2.375046367269631e-16
0.007487066194105009,0.3577303137603923,-0.004170985484346315,5.23997539094166e-16
0.006877068858460008,0.3550941592636565,-0.003801042603626435,7.946432420434051e-16
0.006316735797010006,0.3525564007090521,-0.003461365173899248,1.049347006217287e-15
0.005802020440590005,0.3501034342451007,-0.003149590926064626,1.288206607463162e-15
0.005329205658375006,0.3477228881302997,-0.002863532748641092,1.511476488860182e-15
