y,U_0,U_1,U_2
0.1569991595350523,1.100773669605303,-0.1204998975779732,-5.654009894973689e-15
0.1514928039805421,1.094088527935767,-0.1221454462790296,-1.31110444976802e-15
0.1474915783179423,1.089152363293426,-0.1233397651518206,-2.130429162848358e-15
0.1413589173338229,1.080229653353516,-0.1250447349889666,-3.080112449499847e-15
0.1374089223797162,1.073257140034338,-0.1260315376561524,-1.801299840624248e-16
0.1331456880883425,1.065741619096494,-0.127103435155069,-2.30502570286561e-15
0.127885791994099,1.05443257272183,-0.1283085607965387,-6.913706209045753e-16
0.1240387200455902,1.045819850207872,-0.129171717869411,7.248246404992836e-17
0.1188791298871474,1.03265409492341,-0.1302503445353327,6.336911342835436e-17
0.1150835645943962,1.021697331053988,-0.1309883569997897,6.302998133415178e-16
0.1103494408263591,1.005831814356172,-0.1318500903836586,2.124441023991532e-15
0.1066050128524279,0.9877917057269343,-0.1323622105707224,1.559579886962323e-16
0.1027789543573005,0.9693938024561718,-0.1329024310939007,4.857699509861992e-15
0.09856638666398362,0.9364341050032049,-0.1327755156928502,6.551052518813291e-16
0.09492185587403998,0.9069686299489663,-0.1326347371971542,6.322451548115695e-15
0.09093234467094227,0.8603327880068516,-0.1314337148167571,1.805055832300416e-15
0.08733646086918609,0.8149492960167093,-0.1301398348425383,8.628594616523953e-15
0.08367196615131298,0.7564859864786497,-0.1274387412302302,3.053881595322318e-15
0.08012385941873085,0.6959175056836546,-0.1243992447761799,1.214538215949552e-14
0.07675722292165661,0.6343938283232404,-0.1203577692996545,3.600451652564013e-15
0.07325709183858981,0.5691507294269453,-0.1158046081554788,1.754932216663915e-14
0.07016420246039581,0.5134229252432941,-0.1111691899233122,2.242035612096911e-15
0.06697939818468106,0.4561417670340019,-0.106308650114653,2.73599498211117e-14
0.06387101512291983,0.4061516955125581,-0.1012526703184588,2.492702508939117e-15
0.06126098261985921,0.3649024795652931,-0.0969951369351109,2.197444644902308e-14
0.05785761909608056,0.3165156576978194,-0.09137189570151628,1.090321623587049e-14
0.0554601098105949,0.2847069514557006,-0.08741783975473617,1.368744456720716e-14
0.05210560349215941,0.2440278404797486,-0.08191015986895041,2.175342251597719e-14
0.04990329089676475,0.2206115309705959,-0.07837133095857497,1.97179253847103e-15
0.04769524861827851,0.1982975648520775,-0.07482343103489481,2.601381990115282e-14
0.04457419953822957,0.1718813675949476,-0.06997383216078876,1.209793338501319e-14
0.04271556196949368,0.1576941871354661,-0.06714703934920865,8.256555450406615e-15
0.04024725880398366,0.1400796459183458,-0.06342219492456716,3.501452792833353e-14
0.03775019083058033,0.124802118601818,-0.05973355799892876,8.599484891045778e-15
0.0361812966181479,0.1153324423066399,-0.05738854158038258,8.337361316552794e-15
0.03396041470691431,0.1021114092199882,-0.05402473866272149,3.199171374443661e-14
0.03152965327736265,0.08826958695402151,-0.05031698636796481,1.061971018348523e-14
0.03020528962340537,0.08079614195469254,-0.04828318859498591,3.530087340075434e-15
0.02865306845777099,0.072017860662109,-0.04586170511769681,1.986308001974314e-14
0.02631787433067936,0.05913602458559442,-0.04220829631779555,2.228732817921297e-14
0.02470702501740853,0.05049041825700133,-0.03968496198055706,5.211385811860649e-15
0.02367978328972862,0.04497056726272553,-0.03805624835614994,5.5479399375922e-15
0.02220154374703829,0.03702235920567834,-0.03568587634948932,2.088887710601526e-14
0.02039079969964119,0.0274778632568738,-0.0327796935136286,2.518814165219799e-14
0.01875399910017583,0.01905050669416016,-0.03015806776516387,8.052161332899151e-15
0.01795762421746702,0.01496676495328815,-0.0288781429719706,2.732498037175688e-16
0.01719983410627163,0.01103912102848847,-0.02763773627068599,8.103002421820933e-15
0.0157968532400348,0.003800843155888689,-0.0253365373967886,2.260930589791646e-14
0.01450809061342316,-0.00276843549604729,-0.0232235920847531,2.759513045206331e-14
0.01332424927205356,-0.008711436306989716,-0.0212929615168029,1.523275542853835e-14
0.01230619343692808,-0.01381467446796459,-0.01962765584568996,4.660175774990753e-15
0.0117856252890575,-0.01642834823772818,-0.01877311828215871,6.999208930891167e-16
0.01123865924525675,-0.01920673325731113,-0.01786358991474592,6.200225604322007e-15
0.01032224825988532,-0.02385891326371845,-0.01633901837765309,1.536311577500501e-14
0.009480450591670603,-0.02813269848662649,-0.0149377299709643,2.371272900301784e-14
0.008707190320735383,-0.03205571504010771,-0.01365230534986534,2.885463320055435e-14
0.007996885981399256,-0.03563584855173063,-0.01248062706527416,2.164647625583073e-14
0.007344410330176066,-0.03893882669407935,-0.01140378919269251,1.506750175953651e-14
0.006745053382814503,-0.04198755931146796,-0.01041453845681831,9.063463169048196e-15
0.006194488455236308,-0.04480255678208043,-0.009506145431648049,3.584912779827487e-15
0.005881488897984498,-0.04640879607890749,-0.008989994218983492,4.869123180366585e-16
0.005639755206907547,-0.04766312940748245,-0.008588835442932249,1.864796117540586e-15
