y,profileRefFieldInversion
0.1563046566748781,1.17055805188601
0.1542978376287157,1.166548170938498
0.1511917774047798,1.160602231664797
0.1483384743956836,1.155534699218777
0.1457173688640686,1.151278785149663
0.143309572764424,1.147725649824217
0.1410977337917493,1.144727262825022
0.1390659105076048,1.14212413993646
0.1371994576341129,1.139768192184644
0.1354849206880779,1.137569547507803
0.1339099391847353,1.135441548198085
0.1324631577161393,1.133238901129548
0.1311341442627056,1.130750039591638
0.1299133151410976,1.127773325896258
0.1287918660529532,1.124127825539665
0.1277617087371071,1.119657523469958
0.1268154127672871,1.114247177969662
0.1259461520779978,1.10776726348056
0.1251476558335951,1.100088443772134
0.1244141632872745,1.09114532053327
0.1237403823067822,1.080934210613414
0.123121451269563,1.069507877010715
0.1225529040507894,1.056957205157561
0.1220306378550618,1.043412148395042
0.1215508836631176,1.029079041525016
0.1211101790763307,1.014321596050258
0.1207053433672994,0.9997766311391021
0.1203334545586809,0.9861198907127391
0.1199918283631301,0.9729861971393154
0.1196779988333781,0.9596498278858108
0.1193897005834429,0.9461085374590478
0.1191248524563525,0.9324831737153634
0.1188815425168335,0.9188501290910542
0.1186580142614198,0.9052589190845801
0.1184526539515621,0.8917317339732402
0.1182639789740378,0.8782588886254182
0.1180906271447112,0.8648191523969839
0.1179313468815094,0.85139097823905
0.117784988174735,0.837912396437982
0.1176504942895748,0.8243182098373418
0.1175268941406105,0.8105492940006385
0.1174132952847125,0.7965316885234465
0.1173088774805031,0.7821809178539099
0.1172128867679122,0.7673976552623953
0.1171246300264698,0.7520882677775942
0.1170434699736091,0.7361717357803119
