y,U_0,U_1,U_2
0.1534067234122396,1.07431384358291,-0.1007096021311565,0
0.1477690578015105,1.070435808258761,-0.1020645511023696,0
0.1417813323315305,1.064811842377051,-0.1033910386566882,0
0.1359361672754558,1.058549660333034,-0.1046435256249573,0
0.1303778368236232,1.050181139305659,-0.1056953399172411,0
0.1243080335583273,1.039468598059256,-0.1067780315217982,0
0.1191537871883185,1.025561305087153,-0.1074408303099254,0
0.1134440108925359,1.008548415239348,-0.108130721037568,0
0.1080770219317108,0.9824700335847567,-0.1081385488354961,0
0.103659802232285,0.9586202110549719,-0.1080001529918917,0
0.097136256769184,0.9139694298622409,-0.1070028543799701,0
0.09307305384674895,0.8815807816273029,-0.1059155357609586,0
0.08797335167550005,0.8372742309010599,-0.1042437162971581,0
0.08262961899880802,0.7816714017475226,-0.1013047259993372,0
0.07919913542815801,0.7435796159720244,-0.0991616814403852,0
0.07422664339685001,0.6846212790330305,-0.09566371018250681,0
0.06914774672878679,0.6189184685001179,-0.0911158940249492,0
0.0662533072847368,0.5804728598561547,-0.08835944493408657,0
0.06262798278595003,0.5305746423115534,-0.08464480022855522,0
0.05752712683660002,0.4603409306027225,-0.07896655991895259,0
0.05404651274413627,0.4137377281944956,-0.07486987634982098,0
0.05180325927908628,0.3838412751092241,-0.07212959251839854,0
0.04853791282520002,0.3410134036285999,-0.06801243610554786,0
0.04458463716545002,0.2930052135211616,-0.06286642992238982,0
0.04095333932660003,0.254424959728708,-0.05803531407250205,0
0.03878476632412232,0.2328097601144699,-0.05511180558808129,0
0.03718779373482231,0.2174468465671372,-0.05290401111023435,0
0.03455391607865001,0.192881994222106,-0.04922899962458314,0
0.03173957581885,0.1681471934689198,-0.04527116675101777,0
0.02915444992770001,0.1470771077281087,-0.04163805593465499,0
0.02677986934660001,0.1288917702849193,-0.03829543041678978,0
0.02459868551655001,0.1129901103792674,-0.03520934373069019,0
0.0233910891213195,0.1044529485488523,-0.03349575275588076,0
0.0224318454410195,0.09783665323745058,-0.0321167681502832,0
0.02075478340490001,0.08651443902618897,-0.02970012752229111,0
0.01906430553380001,0.07556344324943076,-0.02726004517193061,0
0.01751150476280001,0.06589251531572884,-0.02501555045832896,0
0.01608516719755001,0.05731678045497172,-0.02295172000715878,0
0.01477499222575,0.04971424736729778,-0.02105919682678544,0
0.013571518129,0.04294068869581054,-0.01932359447126726,0
0.0124660537529,0.0368516325199228,-0.01772726052369767,0
0.0114506157419,0.03136050088347812,-0.01625939996481445,0
0.0105178708857,0.02639366460009435,-0.01491007552958257,0
0.009661083160995001,0.02188836729463118,-0.01366986759987279,0
0.008874065085700003,0.01779092768838047,-0.01253020035106075,0
0.008151133034650003,0.01405525418546299,-0.01148311452093011,0
0.007698765326728507,0.01172752769348484,-0.01082789363388059,0
0.007380823304843506,0.01009276210964583,-0.01036632286884622,0
0.006877068858460001,0.007503886924331426,-0.009634516492832035,0
0.006316735797010001,0.004629081334792362,-0.008821147966551899,0
0.005802020440590002,0.001988753562357457,-0.008074735654666853,0
0.005329205658375002,-0.0004401907980369592,-0.007389833505380036,0
