-2.0257940561724301 -0.0022705853471638
-2.0250443174395700 0.0000181455849013
-2.0242945787067099 0.0006322156276717
-2.0235448399738600 0.0009360792601942
-2.0227951012410101 0.0009027046115273
-2.0220453625081500 0.0008670381627551
-2.0212956237753001 0.0006916067244678
-2.0205458850424400 0.0005788663069994
-2.0197961463095901 0.0004059591843575
-2.0190464075767300 0.0002816190672661
-2.0182966688438801 0.0001363639311913
-2.0175469301110200 0.0000229465074941
-2.0167971913781702 -0.0000903921199669
-2.0160474526453198 -0.0001875541567609
-2.0152977139124602 -0.0002734491563183
-2.0145479751796098 -0.0003550382882578
-2.0137982364467502 -0.0004198067037109
-2.0130484977138998 -0.0004874738637417
-2.0122987589810402 -0.0005361958719252
-2.0115490202481898 -0.0005914751953995
-2.0107992815153399 -0.0006281175577882
-2.0100495427824798 -0.0006725360852888
-2.0092998040496299 -0.0007000734462137
-2.0085500653167698 -0.0007350745869550
-2.0078003265839199 -0.0007556469760583
-2.0070505878510598 -0.0007828135150545
-2.0063008491182099 -0.0007983126044664
-2.0055511103853600 -0.0008198638487444
-2.0048013716524999 -0.0008318430167131
-2.0040516329196501 -0.0008492469009136
-2.0033018941867899 -0.0008578730578801
-2.0025521554539401 -0.0008722478871181
-2.0018024167210799 -0.0008779790100721
-2.0010526779882301 -0.0008903479619571
-2.0003029392553802 -0.0008932530070060
-1.9995532005225201 -0.0009039079377438
-1.9988034617896699 -0.0009042853806873
-1.9980537230568101 -0.0009127140666587
-1.9973039843239599 -0.0009109216087655
-1.9965542455911001 -0.0009159670208536
-1.9958045068582499 -0.0009127182164281
-1.9950547681253901 -0.0009138468165082
-1.9943050293925400 -0.0009117544974568
-1.9935552906596901 -0.0009051265750903
-1.9928055519268300 -0.0009121300256432
-1.9920558131939801 -0.0008948238232387
-1.9913060744611200 -0.0009088587843209
-1.9905563357282701 -0.0008913288296775
-1.9898065969954100 -0.0009136642225460
-1.9890568582625601 -0.0008957543615740
-1.9883071195297100 -0.0009039843363423
-1.9875573807968501 -0.0008903037635344
-1.9868076420640000 -0.0008855648632844
-1.9860579033311401 -0.0008774663435407
-1.9853081645982900 -0.0008688409695701
-1.9845584258654301 -0.0008651153118766
-1.9838086871325800 -0.0008547433778983
-1.9830589483997301 -0.0008528638820282
-1.9823092096668700 -0.0008421511728196
-1.9815594709340201 -0.0008402996124035
-1.9808097322011600 -0.0008303691062528
-1.9800599934683101 -0.0008275315429795
-1.9793102547354500 -0.0008191293145554
-1.9785605160026001 -0.0008150534455131
-1.9778107772697500 -0.0008082978804280
-1.9770610385368901 -0.0008029336923343
-1.9763112998040400 -0.0007973670820283
-1.9755615610711801 -0.0007910468079464
-1.9748118223383300 -0.0007862853729668
-1.9740620836054701 -0.0007794745968237
-1.9733123448726200 -0.0007745175830021
-1.9725626061397601 -0.0007674826985271
-1.9718128674069100 -0.0007616436675351
-1.9710631286740601 -0.0007548444271421
-1.9703133899412000 -0.0007473629385135
-1.9695636512083501 -0.0007411222284093
-1.9688139124754900 -0.0007317970988518
-1.9680641737426401 -0.0007266994233479
-1.9673144350097800 -0.0007157538649771
